Start,DoS,Path,Msg
/wiki/Layla_and_Majnun,13.0,"['https://en.wikipedia.org/wiki/Layla_and_Majnun', 'https://en.wikipedia.org/wiki/Arab', 'https://en.wikipedia.org/wiki/Ethnic_group']",OK - short path at /wiki/Ethnic_group (last idx: 2).
/wiki/2011_Camparini_Gioielli_Cup_%E2%80%93_Trofeo_Pompea_%E2%80%93_Singles,12.0,"['https://en.wikipedia.org/wiki/2011_Camparini_Gioielli_Cup_%E2%80%93_Trofeo_Pompea_%E2%80%93_Singles', 'https://en.wikipedia.org/wiki/Sloane_Stephens', 'https://en.wikipedia.org/wiki/Tennis']",OK - short path at /wiki/Tennis (last idx: 2).
"/wiki/Free_Soil_Township,_Michigan",-1.0,"['https://en.wikipedia.org/wiki/Free_Soil_Township,_Michigan', 'https://en.wikipedia.org/wiki/Civil_township', 'https://en.wikipedia.org/wiki/Local_government_in_the_United_States', 'https://en.wikipedia.org/wiki/U.S._state']",NOK - short path at /wiki/U.S._state (last idx: 3).
/wiki/Oxford_Studies_in_Ancient_Philosophy,6.0,"['https://en.wikipedia.org/wiki/Oxford_Studies_in_Ancient_Philosophy', 'https://en.wikipedia.org/wiki/Peer-review', 'https://en.wikipedia.org/wiki/Field_of_study', 'https://en.wikipedia.org/wiki/Knowledge']",OK - short path at /wiki/Knowledge (last idx: 3).
/wiki/Lepraria_harrisiana,16.0,"['https://en.wikipedia.org/wiki/Lepraria_harrisiana', 'https://en.wikipedia.org/wiki/Leprose_lichen', 'https://en.wikipedia.org/wiki/Lichen', 'https://en.wikipedia.org/wiki/Symbiosis', 'https://en.wikipedia.org/wiki/Biological_interaction', 'https://en.wikipedia.org/wiki/Ecology', 'https://en.wikipedia.org/wiki/Natural_science']",OK - short path at /wiki/Natural_science (last idx: 6).
/wiki/1997_Ohio_Valley_Conference_men%27s_basketball_tournament,24.0,"['https://en.wikipedia.org/wiki/1997_Ohio_Valley_Conference_men%27s_basketball_tournament', 'https://en.wikipedia.org/wiki/1996%E2%80%9397_NCAA_Division_I_men%27s_basketball_season', 'https://en.wikipedia.org/wiki/Lute_Olsen', 'https://en.wikipedia.org/wiki/Basketball', 'https://en.wikipedia.org/wiki/Team_sport']",OK - short path at /wiki/Team_sport (last idx: 4).
/wiki/Deirdre_Donnelly,16.0,"['https://en.wikipedia.org/wiki/Deirdre_Donnelly', 'https://en.wikipedia.org/wiki/Rathfarnham', 'https://en.wikipedia.org/wiki/Southside_(Dublin)', 'https://en.wikipedia.org/wiki/Dublin', 'https://en.wikipedia.org/wiki/Capital_city']",OK - short path at /wiki/Capital_city (last idx: 4).
/wiki/Listed_buildings_in_Anslow,14.0,"['https://en.wikipedia.org/wiki/Listed_buildings_in_Anslow', 'https://en.wikipedia.org/wiki/Anslow', 'https://en.wikipedia.org/wiki/Civil_parish', 'https://en.wikipedia.org/wiki/Parish_(administrative_division)', 'https://en.wikipedia.org/wiki/Administrative_division']",OK - short path at /wiki/Administrative_division (last idx: 4).
/wiki/Pro_Merito_Medal_(1975),24.0,"['https://en.wikipedia.org/wiki/Pro_Merito_Medal_(1975)', 'https://en.wikipedia.org/wiki/South_African_military_decorations', 'https://en.wikipedia.org/wiki/South_African_orders_and_decorations', 'https://en.wikipedia.org/wiki/Orders,_decorations,_and_medals_of_the_United_Kingdom', 'https://en.wikipedia.org/wiki/United_Kingdom', 'https://en.wikipedia.org/wiki/Northwestern_Europe', 'https://en.wikipedia.org/wiki/Subregion', 'https://en.wikipedia.org/wiki/Region']",OK - short path at /wiki/Region (last idx: 7).
/wiki/Dobli%C4%8Dka_Gora,20.0,"['https://en.wikipedia.org/wiki/Dobli%C4%8Dka_Gora', 'https://en.wikipedia.org/wiki/Dobli%C4%8De', 'https://en.wikipedia.org/wiki/Village', 'https://en.wikipedia.org/wiki/Human_settlement']",OK - short path at /wiki/Human_settlement (last idx: 3).
