Start,DoS,Path,Msg
/wiki/Matem%C3%A1tica_incaica,8.0,"['https://es.wikipedia.org/wiki/Matem%C3%A1tica_incaica', 'https://es.wikipedia.org/wiki/Matem%C3%A1tica']",OK - short path at /wiki/Matem%C3%A1tica (last idx: 1).
/wiki/Torre_del_Le%C3%B3n,12.0,"['https://es.wikipedia.org/wiki/Torre_del_Le%C3%B3n', 'https://es.wikipedia.org/wiki/Barbacana', 'https://es.wikipedia.org/wiki/Medieval', 'https://es.wikipedia.org/wiki/Per%C3%ADodo_hist%C3%B3rico', 'https://es.wikipedia.org/wiki/Ciencias_sociales']",OK - short path at /wiki/Ciencias_sociales (last idx: 4).
/wiki/Servicio_de_Protecci%C3%B3n_de_la_Naturaleza,17.0,"['https://es.wikipedia.org/wiki/Servicio_de_Protecci%C3%B3n_de_la_Naturaleza', 'https://es.wikipedia.org/wiki/Guardia_Civil', 'https://es.wikipedia.org/wiki/Espa%C3%B1a']",OK - short path at /wiki/Espa%C3%B1a (last idx: 2).
/wiki/Gonyleptes_calcaripes,8.0,"['https://es.wikipedia.org/wiki/Gonyleptes_calcaripes', 'https://es.wikipedia.org/wiki/Especie']",OK - short path at /wiki/Especie (last idx: 1).
/wiki/ABA_Liga_2007-08,-1.0,"['https://es.wikipedia.org/wiki/ABA_Liga_2007-08', 'https://es.wikipedia.org/wiki/ABA_Liga', 'https://es.wikipedia.org/wiki/Baloncesto', 'https://es.wikipedia.org/wiki/Deporte_de_equipo']",NOK - short path at /wiki/Deporte_de_equipo (last idx: 3).
/wiki/Rosina_Cox_Boardman,16.0,"['https://es.wikipedia.org/wiki/Rosina_Cox_Boardman', 'https://es.wikipedia.org/wiki/Estados_Unidos', 'https://es.wikipedia.org/wiki/Estado']",OK - short path at /wiki/Estado (last idx: 2).
/wiki/Actaea_granulata,8.0,"['https://es.wikipedia.org/wiki/Actaea_granulata', 'https://es.wikipedia.org/wiki/Especie']",OK - short path at /wiki/Especie (last idx: 1).
/wiki/Rebecca_Immanuel,16.0,"['https://es.wikipedia.org/wiki/Rebecca_Immanuel', 'https://es.wikipedia.org/wiki/Actor', 'https://es.wikipedia.org/wiki/Improvisaci%C3%B3n', 'https://es.wikipedia.org/wiki/Guion_(g%C3%A9nero_literario)', 'https://es.wikipedia.org/wiki/Pel%C3%ADcula', 'https://es.wikipedia.org/wiki/Im%C3%A1genes', 'https://es.wikipedia.org/wiki/Vista', 'https://es.wikipedia.org/wiki/Espectro_visible', 'https://es.wikipedia.org/wiki/Espectro_electromagn%C3%A9tico', 'https://es.wikipedia.org/wiki/F%C3%ADsica']",OK - short path at /wiki/F%C3%ADsica (last idx: 9).
/wiki/Valcho_Stoyev,6.0,"['https://es.wikipedia.org/wiki/Valcho_Stoyev', 'https://es.wikipedia.org/wiki/Atleta', 'https://es.wikipedia.org/wiki/Juegos_Ol%C3%ADmpicos', 'https://es.wikipedia.org/wiki/Deporte']",OK - short path at /wiki/Deporte (last idx: 3).
/wiki/Harry_Potter_y_las_reliquias_de_la_Muerte:_parte_2_(banda_sonora),-1.0,"['https://es.wikipedia.org/wiki/Harry_Potter_y_las_reliquias_de_la_Muerte:_parte_2_(banda_sonora)', 'https://es.wikipedia.org/wiki/Banda_sonora', 'https://es.wikipedia.org/wiki/M%C3%BAsica']",NOK - short path at /wiki/M%C3%BAsica (last idx: 2).
